Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),FAN COIL WITH CONST FAN VAR FLUID FLOW - FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 01/09  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,21318.344794878187 
 01/09  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14358.716875085518 
 01/09  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12287.524813412538 
 01/09  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,13457.807204486577 
 01/09  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11601.045451666443 
 01/09  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11504.31284758846 
 01/09  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12258.748760781526 
 01/09  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14289.596212746144 
 01/09  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19661.017135176917 
 01/09  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,25319.614471642988 
 01/09  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,27337.589450180436 
 01/09  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,32743.070933868214 
 01/09  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,34747.239458894306 
 01/09  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,8567.089889043604 
 01/09  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15525.256017545866 
 01/10  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17971.623129336167 
 01/10  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19692.160768471298 
 01/10  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,21283.76022890763 
 01/10  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22736.132355978534 
 01/10  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,23975.363387637004 
 01/10  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,24605.02608354554 
 01/10  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,63523.796302503775 
 01/10  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,49613.27662545666 
 01/10  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,28589.640708676852 
 01/10  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22031.435596870113 
 01/10  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19814.862364029927 
 01/10  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14041.26701106799 
 01/10  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10877.231265617695 
 01/10  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6064.249351990251 
 01/10  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,2934.250251652684 
 01/10  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,2137.041629243746 
 01/10  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6201.892589378436 
 01/10  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11718.040074913566 
 01/10  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17386.731672138692 
 01/10  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19851.30087695047 
 01/10  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,25082.557473411423 
 01/10  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,27146.423246695864 
 01/10  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,3899.810986233402 
 01/10  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9270.415059030058 
 01/11  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11354.068158919139 
 01/11  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12940.195614091897 
 01/11  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14364.844023642812 
 01/11  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15882.110559561803 
 01/11  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17672.922636550695 
 01/11  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19010.590416767125 
 01/11  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,55040.27297541193 
 01/11  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,46370.47654235514 
 01/11  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,29028.26856084046 
 01/11  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19895.331054861235 
 01/11  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14117.956035936579 
 01/11  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10154.4268689278 
 01/11  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8047.551755325874 
 01/11  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3590.1777201930454 
 01/11  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,419.77179199064994 
 01/11  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 01/11  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3102.760390781689 
 01/11  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8432.425702854127 
 01/11  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,13527.543516721129 
 01/11  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15764.973463444596 
 01/11  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20696.68590508092 
 01/11  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22732.945020521678 
 01/11  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,1524.739880534365 
 01/11  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5824.830094609108 
 01/12  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7681.883484356142 
 01/12  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8988.956789194546 
 01/12  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10006.974688691285 
 01/12  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10780.732665850066 
 01/12  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11420.635959394212 
 01/12  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11635.462896684963 
 01/12  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,47056.68183835654 
 01/12  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,37856.30135438003 
 01/12  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22987.17112259607 
 01/12  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19949.657653570455 
 01/12  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17135.427415651902 
 01/12  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14910.969385651028 
 01/12  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14892.653038219281 
 01/12  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12653.933177252473 
 01/12  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12607.746792037298 
 01/12  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,13204.705401753039 
 01/12  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14147.874661895206 
 01/12  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18036.586733295168 
 01/12  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22261.70549687188 
 01/12  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,23003.054467521517 
 01/12  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,26729.759432761457 
 01/12  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,27215.256093321517 
 01/12  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,2800.215600277843 
 01/12  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7058.910338695709 
 01/13  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8446.402229337382 
 01/13  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9201.393296203212 
 01/13  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9584.295317112774 
 01/13  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9994.931771955604 
 01/13  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10366.220093973365 
 01/13  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10295.578618230047 
 01/13  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,45590.86542504732 
 01/13  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,36090.200814950455 
 01/13  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22316.328587257976 
 01/13  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20916.602297439902 
 01/13  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19683.086729941093 
 01/13  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18546.14724415025 
 01/13  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19346.771666581975 
 01/13  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17110.719579639455 
 01/13  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16646.1174395109 
 01/13  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16453.50287352492 
 01/13  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16525.948277982086 
 01/13  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19294.015889799633 
 01/13  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22956.614267414807 
 01/13  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,23165.029500671968 
 01/13  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,26470.656875654193 
 01/13  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,26502.229436388836 
 01/13  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,1807.3743293898124 
 01/13  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5625.3332236593815 
 01/14  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7535.758901003308 
 01/14  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8688.783628301844 
 01/14  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9482.84176288589 
 01/14  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9991.22105283364 
 01/14  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10419.938018497278 
 01/14  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10888.970157970685 
 01/14  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,45221.83400805119 
 01/14  08:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,38880.00523165476 
 01/14  09:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,30141.209743586995 
 01/14  10:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,28366.523913573234 
 01/14  11:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,26790.9074733808 
 01/14  12:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,25501.948671343165 
 01/14  13:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,24427.532308992322 
 01/14  14:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,23743.808547997935 
 01/14  15:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,28909.269564128987 
 01/14  16:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,29450.193618659723 
 01/14  17:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,30493.696076511664 
 01/14  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,33705.85061215216 
 01/14  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,4959.62751055148 
 01/14  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9515.996980534763 
 01/14  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10784.051445192676 
 01/14  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,11571.727337248747 
 01/14  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12201.132659140429 
 01/14  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12846.97639700165 
 01/15  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,13436.467799372112 
 01/15  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,13843.04770461622 
 01/15  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14203.811180772243 
 01/15  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14496.533905343163 
 01/15  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14793.117871892175 
 01/15  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15117.402266481715 
 01/15  07:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15417.757110723172 
 01/15  08:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15699.20547313629 
 01/15  09:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16009.777930148764 
 01/15  10:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16146.95311100148 
 01/15  11:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16184.171219193116 
 01/15  12:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16177.343495892015 
 01/15  13:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16314.56086306263 
 01/15  14:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16458.6817444548 
 01/15  15:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16696.2971359207 
 01/15  16:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17114.801601927593 
 01/15  17:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17514.49326972163 
 01/15  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17961.479185600485 
 01/15  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18287.978592398304 
 01/15  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18522.29841543066 
 01/15  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18757.830419571987 
 01/15  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19049.354905249565 
 01/15  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19395.747119639334 
 01/15  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19918.444590413546 
 01/16  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19879.17241906547 
 01/16  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20346.749472870422 
 01/16  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20756.351059163328 
 01/16  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,21018.861031991844 
