Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT COIL:Heating Coil Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),BOILER HOT WATER 1:Boiler NaturalGas Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 02/13  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,16093966.872390127,0.0,0.0,0.0,0.0,0.0 
 02/13  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,10048015.956398098,0.0,0.0,0.0,0.0,0.0 
 02/13  09:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,1938952.7746632176,0.0,0.0,0.0,0.0,0.0 
 02/13  10:00:00,4393309.616407061,2835681.661499103,863032.9549284658,110785.63290393612,447708.33625407226,0.0,0.0,0.0,0.0,0.0 
 02/13  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  12:00:00,4393309.616407061,2835681.661499103,172606.59098569315,111582.4739416687,0.0,93744.78873917418,0.0,2071.394142951899,527074.404012904,0.0 
 02/13  13:00:00,4393309.616407061,2520605.921332536,0.0,120246.69612041091,0.0,430583.6445500863,0.0,9539.753295298035,632571.6419794703,0.0 
 02/13  14:00:00,4393309.616407061,2835681.661499103,0.0,139319.96746739684,0.0,1061474.4042568856,0.0,21481.134184711966,632663.122535869,0.0 
 02/13  15:00:00,4393309.616407061,2835681.661499103,0.0,154536.63618639816,0.0,1724379.1558461238,0.0,32540.116092472093,632791.9809161284,0.0 
 02/13  16:00:00,4393309.616407061,2835681.661499103,0.0,160348.10447148822,0.0,2254246.086812606,0.0,40817.15878385703,632917.8148131211,0.0 
 02/13  17:00:00,4393309.616407061,2835681.661499103,0.0,152280.49335186376,0.0,2049787.700682081,0.0,37356.70780303832,632893.3677600429,0.0 
 02/13  18:00:00,3417018.5905388244,2520605.921332536,0.0,127391.04886466368,0.0,1090933.2854023452,0.0,21269.56672911332,632698.4224120573,0.0 
 02/13  19:00:00,2440727.5646705893,1890454.440999402,1035639.5459141589,112202.89148887506,0.0,474762.53277909796,0.0,9934.136823014398,632576.214591756,0.0 
 02/13  20:00:00,2440727.5646705893,1890454.440999402,345213.1819713863,110785.63290393612,0.0,299986.72117950895,0.0,6745.916716973959,632525.7923266537,0.0 
 02/13  21:00:00,1464436.5388023537,1575378.7008328347,0.0,110785.63290393612,0.0,151149.5784262999,0.0,3585.7005393417535,632485.638220833,0.0 
 02/13  22:00:00,1464436.5388023537,1575378.7008328347,690426.3639427726,110785.63290393612,17041.570793674397,17258.592481744767,0.0,421.669849390192,316225.76975217956,0.0 
 02/13  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/13  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  04:00:00,244072.75646705893,1260302.960666268,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,143109.81661301706,0.0,0.0,0.0,0.0,0.0 
 02/14  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,787084.7370151376,0.0,0.0,0.0,0.0,0.0 
 02/14  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,15262761.193541551,0.0,0.0,0.0,0.0,0.0 
 02/14  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,7624955.946595691,0.0,0.0,0.0,0.0,0.0 
 02/14  09:00:00,4393309.616407061,2835681.661499103,172606.59098569315,110785.63290393612,0.0,13836.771797669735,0.0,341.0296257439313,210810.53837119482,0.0 
 02/14  10:00:00,4393309.616407061,2835681.661499103,86303.29549284658,113985.40573115555,0.0,243394.3435705377,0.0,6017.814805527247,632509.1942944037,0.0 
 02/14  11:00:00,4393309.616407061,2835681.661499103,0.0,136966.54140160276,0.0,1080084.3191032,0.0,24066.937919879958,632624.3486651727,0.0 
 02/14  12:00:00,4393309.616407061,2835681.661499103,0.0,159412.26090542425,0.0,2279218.127739863,0.0,54613.409392151756,632812.6439736497,0.0 
 02/14  13:00:00,4393309.616407061,2520605.921332536,0.0,174860.60517126895,0.0,2434225.6301075188,0.0,51092.07600163704,632875.4730277231,0.0 
 02/14  14:00:00,4393309.616407061,2835681.661499103,0.0,240672.19729805947,0.0,2597362.219419406,0.0,75941.58858926906,632932.9962522511,0.0 
 02/14  15:00:00,4393309.616407061,2835681.661499103,0.0,310191.3116780539,0.0,2559708.0620259894,0.0,124500.75475735459,632947.6443480807,0.0 
 02/14  16:00:00,4393309.616407061,2835681.661499103,0.0,347982.9980173464,0.0,2499659.7034255764,0.0,97920.64174807431,632922.6746770516,0.0 
 02/14  17:00:00,4393309.616407061,2835681.661499103,0.0,308592.1938356173,0.0,2493508.2946205814,0.0,80500.48465480845,632863.6551702495,0.0 
 02/14  18:00:00,3417018.5905388244,2520605.921332536,0.0,185862.65608620425,0.0,2134796.28277666,0.0,52724.549193954794,632717.1375828813,0.0 
 02/14  19:00:00,2440727.5646705893,1890454.440999402,0.0,128168.79253525237,0.0,719250.5664271715,0.0,15201.498432399832,632503.799922694,0.0 
 02/14  20:00:00,2440727.5646705893,1890454.440999402,0.0,117505.94924310845,0.0,496921.87703580427,0.0,8110.368451852663,632439.3849112467,0.0 
 02/14  21:00:00,1464436.5388023537,1575378.7008328347,517819.77295707946,110785.63290393612,0.0,161378.47842787893,0.0,3358.62419631765,632394.7618957895,0.0 
 02/14  22:00:00,1464436.5388023537,1575378.7008328347,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  05:00:00,244072.75646705893,1260302.960666268,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,27168.681412239486,0.0,0.0,0.0,0.0,0.0 
 02/15  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,14297027.400773358,0.0,0.0,0.0,0.0,0.0 
 02/15  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,6387120.509731524,0.0,0.0,0.0,0.0,0.0 
 02/15  09:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,13201.278998813032,0.0,302.1647993851107,210803.73181431563,0.0 
 02/15  10:00:00,4393309.616407061,2835681.661499103,172606.59098569315,114658.09666889727,0.0,211646.1790169409,0.0,5007.580791882098,632494.5378092683,0.0 
 02/15  11:00:00,4393309.616407061,2835681.661499103,0.0,135369.4723955267,0.0,762508.8595734886,0.0,17076.761878670783,632592.3373409023,0.0 
 02/15  12:00:00,4393309.616407061,2835681.661499103,0.0,153276.40862297252,0.0,1574150.6137203583,0.0,31539.36556854238,632728.7049871975,0.0 
 02/15  13:00:00,4393309.616407061,2520605.921332536,0.0,162099.05649910992,0.0,2284931.4964295123,0.0,44724.80884879874,632908.053980025,0.0 
 02/15  14:00:00,4393309.616407061,2835681.661499103,0.0,217142.434660897,0.0,2493508.2946205814,0.0,72561.76334479036,633012.2954809363,0.0 
 02/15  15:00:00,4393309.616407061,2835681.661499103,0.0,282177.26430159097,0.0,2595762.1714775544,0.0,95378.31003088967,633111.4408703436,0.0 
 02/15  16:00:00,4393309.616407061,2835681.661499103,0.0,337558.62634810974,0.0,2846880.1351775355,0.0,113902.30689680316,633258.2203547889,0.0 
 02/15  17:00:00,4393309.616407061,2835681.661499103,0.0,324080.9414350186,0.0,2755161.2839873433,0.0,106330.97260196702,633225.0931251008,0.0 
 02/15  18:00:00,3417018.5905388244,2520605.921332536,0.0,203803.06766024674,0.0,2493508.2946205814,0.0,64948.304049975755,633051.9362747779,0.0 
 02/15  19:00:00,2440727.5646705893,1890454.440999402,0.0,134524.57204375337,0.0,1618348.4251808426,0.0,29140.808173241796,632860.6214520931,0.0 
 02/15  20:00:00,2440727.5646705893,1890454.440999402,0.0,122609.81017711994,0.0,972996.2426343653,0.0,18685.612858588367,632692.2148042072,0.0 
 02/15  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,112460.47818956882,0.0,510883.96264433477,0.0,10410.361974939835,632595.6663950464,0.0 
 02/15  22:00:00,1464436.5388023537,1575378.7008328347,345213.1819713863,110785.63290393612,0.0,363580.1404497699,0.0,7959.927448267339,632540.7649205399,0.0 
 02/15  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,274464.4056134835,0.0,6482.7923923862345,632500.4858056157,0.0 
 02/15  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,190961.5383324726,0.0,4845.895778339283,632457.4362987246,0.0 
 02/16  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,104177.54517956653,0.0,2837.1076966895835,632415.0259738782,0.0 
 02/16  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,19447.225562608524,0.0,551.1152933541483,421589.6537214917,0.0 
 02/16  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  07:00:00,488145.51293411787,1260302.960666268,1001118.2277170203,110785.63290393612,10678682.117236698,0.0,0.0,0.0,0.0,0.0 
 02/16  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,5384269.007375109,0.0,0.0,0.0,0.0,0.0 
 02/16  09:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,7062.863662333093,0.0,201.7832461273357,210804.60376196506,0.0 
 02/16  10:00:00,4393309.616407061,2835681.661499103,172606.59098569315,114595.97554187279,0.0,135361.05797911756,0.0,3769.3605177543677,632495.299953557,0.0 
 02/16  11:00:00,4393309.616407061,2835681.661499103,0.0,134545.04446976678,0.0,560851.6906979305,0.0,13537.947466966005,632571.4790789098,0.0 
 02/16  12:00:00,4393309.616407061,2835681.661499103,0.0,154641.45448751445,0.0,1289654.732504266,0.0,26560.174742343002,632671.3827055725,0.0 
 02/16  13:00:00,4393309.616407061,2520605.921332536,0.0,161870.9875182103,0.0,1982128.6794266861,0.0,37223.746972862085,632833.392436539,0.0 
 02/16  14:00:00,4393309.616407061,2835681.661499103,0.0,198606.30913820548,0.0,2493508.2946205814,0.0,51723.792320451,632936.6909124344,0.0 
 02/16  15:00:00,4393309.616407061,2835681.661499103,0.0,233204.44102317616,0.0,2493508.2946205814,0.0,59210.08125479898,632928.8655810477,0.0 
 02/16  16:00:00,4393309.616407061,2835681.661499103,0.0,211376.17921314915,0.0,2493508.2946205814,0.0,52903.80397192706,632918.6936018742,0.0 
 02/16  17:00:00,4393309.616407061,2835681.661499103,0.0,178693.97616194165,0.0,1983347.5032488434,0.0,37928.13745951777,632814.3190353202,0.0 
 02/16  18:00:00,3417018.5905388244,2520605.921332536,0.0,138495.38743506267,0.0,872264.4738096263,0.0,17944.36412013089,632610.1941289434,0.0 
 02/16  19:00:00,2440727.5646705893,1890454.440999402,0.0,115370.08908458856,0.0,244690.78685837347,0.0,5425.721988775278,632516.0050338845,0.0 
 02/16  20:00:00,2440727.5646705893,1890454.440999402,863032.9549284658,113431.08486494323,0.0,98324.16719939232,0.0,2315.403195964443,632468.8047853067,0.0 
 02/16  21:00:00,1464436.5388023537,1575378.7008328347,0.0,110785.63290393612,0.0,22340.14840833622,0.0,541.5933533888881,421628.9645102838,0.0 
 02/16  22:00:00,1464436.5388023537,1575378.7008328347,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  06:00:00,488145.51293411787,1260302.960666268,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,13798806.670595,0.0,0.0,0.0,0.0,0.0 
 02/17  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,8088886.741082819,0.0,0.0,0.0,0.0,0.0 
 02/17  09:00:00,4393309.616407061,2835681.661499103,690426.3639427726,110785.63290393612,291814.4710165795,0.0,0.0,0.0,0.0,0.0 
 02/17  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,40122.00783631177,0.0,986.6688353304896,316231.97697883483,0.0 
 02/17  11:00:00,4393309.616407061,2835681.661499103,172606.59098569315,110794.14262792736,0.0,217308.25022137054,0.0,5275.739256024414,632539.1734516224,0.0 
 02/17  12:00:00,4393309.616407061,2835681.661499103,0.0,125140.98341911344,0.0,770279.5292539444,0.0,16536.61269400128,632630.8505951901,0.0 
 02/17  13:00:00,4393309.616407061,2520605.921332536,0.0,139785.50951948587,0.0,1634852.573204257,0.0,31098.249810215224,632801.7531988546,0.0 
 02/17  14:00:00,4393309.616407061,2835681.661499103,0.0,171490.20790382358,0.0,2493508.2946205814,0.0,53564.82604447166,632961.6795597632,0.0 
 02/17  15:00:00,4393309.616407061,2835681.661499103,0.0,196770.50604115147,0.0,2493508.2946205814,0.0,70446.66462598761,632995.1211588655,0.0 
 02/17  16:00:00,4393309.616407061,2835681.661499103,0.0,209309.26255375697,0.0,2493508.2946205814,0.0,83976.55313361551,633021.1923258824,0.0 
 02/17  17:00:00,4393309.616407061,2835681.661499103,0.0,193901.19424019847,0.0,2493508.2946205814,0.0,82396.12516198811,632958.9772191503,0.0 
 02/17  18:00:00,3417018.5905388244,2520605.921332536,0.0,146149.70856784013,0.0,1895026.959341719,0.0,41128.63760940466,632757.5759435372,0.0 
 02/17  19:00:00,2440727.5646705893,1890454.440999402,0.0,119366.91026460429,0.0,885475.2703898811,0.0,11911.396657875921,632547.5057554217,0.0 
 02/17  20:00:00,2440727.5646705893,1890454.440999402,172606.59098569315,114127.09429387216,0.0,582843.18678619,0.0,7821.736025043438,632457.569924216,0.0 
 02/17  21:00:00,1464436.5388023537,1575378.7008328347,172606.59098569315,110785.63290393612,0.0,365702.7518273771,0.0,5104.9774309854665,632408.6864072182,0.0 
 02/17  22:00:00,1464436.5388023537,1575378.7008328347,0.0,110785.63290393612,0.0,252111.60031473005,0.0,3699.5973832022896,632373.8289833285,0.0 
 02/17  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,153431.62011950303,0.0,2372.657626716049,632358.846268747,0.0 
 02/17  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,59438.13335408693,0.0,953.9479149323101,632347.9215701036,0.0 
 02/18  01:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  02:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  03:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  04:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  05:00:00,244072.75646705893,945227.220499701,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  06:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,233099.43156874998,0.0,0.0,0.0,0.0,0.0 
 02/18  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,14321923.252260368,0.0,0.0,0.0,0.0,0.0 
 02/18  08:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,7050689.865951676,0.0,0.0,0.0,0.0,0.0 
 02/18  09:00:00,2440727.5646705893,1575378.7008328347,690426.3639427726,110785.63290393612,313846.87115845486,0.0,0.0,0.0,0.0,0.0 
 02/18  10:00:00,2440727.5646705893,1575378.7008328347,0.0,110785.63290393612,0.0,196431.26568264,0.0,3488.7161174013154,632456.8282197645,0.0 
 02/18  11:00:00,2440727.5646705893,1575378.7008328347,345213.1819713863,112598.69044303447,0.0,411913.13051613193,0.0,8546.335196849048,632534.8838746281,0.0 
 02/18  12:00:00,2440727.5646705893,1575378.7008328347,0.0,124464.4278724429,0.0,858101.7171356604,0.0,19571.627767595193,632581.0843157961,0.0 
 02/18  13:00:00,2440727.5646705893,1575378.7008328347,0.0,139482.68791856096,0.0,1568567.108405327,0.0,37026.63223643915,632665.0722791126,0.0 
 02/18  14:00:00,2440727.5646705893,1575378.7008328347,0.0,169177.37464915187,0.0,2314450.539036988,0.0,53794.92014888056,632796.1322081768,0.0 
 02/18  15:00:00,732218.2694011768,1102765.0905829843,0.0,171449.9982131125,0.0,2359539.7294063806,0.0,48916.29818551506,632863.7518591809,0.0 
 02/18  16:00:00,732218.2694011768,1102765.0905829843,0.0,195950.29866502545,0.0,2493508.2946205814,0.0,52229.233344022105,632934.3007680635,0.0 
 02/18  17:00:00,732218.2694011768,1102765.0905829843,0.0,182997.9524458975,0.0,1977987.8973776817,0.0,37212.3230291239,632826.8393360988,0.0 
 02/18  18:00:00,244072.75646705893,945227.220499701,0.0,129806.43818339187,0.0,491868.29598592815,0.0,10289.642128804124,632544.4796524703,0.0 
 02/18  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,10519.622999214884,0.0,236.66512487474242,210814.4528475147,0.0 
 02/18  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  23:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  24:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  01:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  02:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  03:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  04:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  05:00:00,244072.75646705893,945227.220499701,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  06:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,67715.14126888322,0.0,0.0,0.0,0.0,0.0 
 02/19  07:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,718561.1178062002,0.0,0.0,0.0,0.0,0.0 
 02/19  08:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,795988.6923097034,0.0,0.0,0.0,0.0,0.0 
 02/19  09:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,119225.60409886998,0.0,0.0,0.0,0.0,0.0 
 02/19  10:00:00,244072.75646705893,945227.220499701,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  11:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  12:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,23224.28393177696,0.0,529.2821229470948,316215.5882843539,0.0 
 02/19  13:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,140955.54922819746,0.0,3340.5094535195385,632476.556084946,0.0 
 02/19  14:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,173635.72621085562,0.0,4259.737851115811,632490.3319359594,0.0 
 02/19  15:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,153650.19558693405,0.0,3919.9120113200897,632467.9043193255,0.0 
 02/19  16:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,132434.9209131521,0.0,3534.619712953183,632445.476841826,0.0 
 02/19  17:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,61190.90942528365,0.0,1698.692883769254,632411.2304713657,0.0 
 02/19  18:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
